rank,symbol,code,name,market,sector,median_turnover,n_obs,sigma,sigma_sq,g,mu,drag,drag_ratio,se_g,se_drag,sigma_sq_lo,sigma_sq_hi,realized_qv,simple_mean,total_log_return,skew,excess_kurtosis,jarque_bera,jb_pvalue,lb_sq_stat,lb_sq_pvalue,normal_ok,no_arch_ok,gbm_score
655,375500.KS,375500,DL이앤씨,KOSPI,토목 건설업,9176215627.67871,502,0.6068276104331556,0.36823974878401367,0.39474765777239834,0.5788675321644052,0.18411987439200683,0.3180690989932989,0.4299458334584831,0.011633135986429281,0.3265776334426681,0.418459933848636,0.36812455947293626,0.581076190010908,0.7863623976259682,0.7218206076946708,9.918335708551243,2055.4064094335727,0.0,36.27216590136549,7.557438190495261e-05,False,False,0.1555535192688826
656,073490.KQ,073490,LIG아큐버,KOSDAQ,통신 및 방송 장비 제조업,749000045.6484375,502,0.6061746508738018,0.3674477073619756,0.2279501139730761,0.4116739676540639,0.1837238536809878,0.4462848470306333,0.4294832024952007,0.011608114446522521,0.32587520244750284,0.41755987457430205,0.36692193527163747,0.4134897290614359,0.454091100057477,0.7488072594992772,4.5836595564865705,475.1425805379182,6.669596760625247e-104,151.10954308468428,2.2034829751339027e-27,False,False,0.3938148359914859
657,085670.KQ,085670,뉴프렉스,KOSDAQ,전자부품 제조업,1050721878.9526367,502,0.6056398999490558,0.3667996884103023,-0.2886676108194788,-0.10526776661432763,0.18339984420515115,,0.42910432399976023,0.011587642749451546,0.3253004994276298,0.4168234794172194,0.3663996823335601,-0.10514786879030104,-0.5750442088546759,0.16734084696475562,3.453560474047517,245.16925818073054,5.783250710843344e-54,30.63823364353452,0.0006730980994846614,False,False,0.48343372220354475
658,018880.KS,018880,한온시스템,KOSPI,일반 목적용 기계 제조업,6927011675.0,502,0.605467441559303,0.36659082278836796,-0.08446596802562827,0.09882944336855572,0.18329541139418398,1.8546640064604731,0.42898213482305775,0.011581044433569365,0.32511526456163803,0.416586128901349,0.36588887369216627,0.09977030420912164,-0.16826157122565633,0.5109681291097334,4.626107799277312,458.21828809563345,3.1561888878471915e-100,109.43957684737651,6.92123137585932e-19,False,False,0.4077606070918721
659,000520.KS,000520,삼일제약,KOSPI,의약품 제조업,2069442270.0,502,0.6054399594509386,0.3665575444999542,-0.11438697168851121,0.06889180056146589,0.1832787722499771,2.6603858624141217,0.42896266336562444,0.011579993132465148,0.32508575133089346,0.4165483121517607,0.36587927232824924,0.06961453745276283,-0.22786611026838344,0.4476855870699104,1.9002740163028067,89.77066376628697,3.2103179328452667e-20,46.02618366888182,1.4186582897982136e-06,False,False,0.534641963461713
660,038460.KQ,038460,바이오스마트,KOSDAQ,전자부품 제조업,507330865.0,502,0.6048707378817829,0.3658686095456526,-0.22179652106437808,-0.03886221629155179,0.1829343047728263,,0.42855936193740085,0.011558228849723646,0.3244747614860581,0.4157654209067089,0.36533500069665287,-0.03473006920877808,-0.44183275227903884,1.811941143397929,13.601432894355547,4059.406757753192,0.0,8.468333311783667,0.5831899077574474,False,True,0.4292039237734714
661,336570.KQ,336570,원텍,KOSDAQ,의료용 기기 제조업,4780020513.725342,502,0.6044615573261799,0.3653737742851907,-0.11129632654064925,0.0713905606019461,0.18268688714259534,2.5589781842617345,0.4282694518014923,0.011542596409459274,0.3240359111749788,0.41520310048626924,0.36469509233659975,0.07205114648067601,-0.22170934890240446,0.39825682795614653,4.43916669019218,415.0414492133989,7.497119317487114e-91,17.410595836944587,0.06575808200477491,False,True,0.7736870437442754
662,048530.KQ,048530,인트론바이오,KOSDAQ,기초 의약물질 제조업,511181765.0,502,0.604263308081002,0.36513414549299594,-0.43925615206477825,-0.2566890793182803,0.18256707274649797,,0.4281289894436743,0.01153502624807645,0.32382339363954676,0.4149307913483742,0.3651724452371416,-0.25382940151099165,-0.8750261441925344,1.2186527208014823,12.946123168981432,3553.502942335286,0.0,140.10843873088587,4.0041744482445215e-25,False,False,0.11875648527990113
663,058470.KQ,058470,리노공업,KOSDAQ,전자부품 제조업,24360951418.10547,502,0.6042089212129352,0.365068420473299,0.23746173997841946,0.41999595021506897,0.1825342102366495,0.4346094531225325,0.42809045558839454,0.011532949915756624,0.3237651046540109,0.41485610281329505,0.3645649547581708,0.4209625662147582,0.4730388629728832,0.3990225369851847,2.759710448259858,168.0338964629082,3.2501469455197116e-37,55.118137300355535,3.001583888536201e-08,False,False,0.4992115273626274
664,006220.KS,006220,제주은행,KOSPI,은행 및 저축기관,1864326390.5981445,502,0.6032571526838704,0.36391919226425046,-0.07254463847625683,0.1094149576558684,0.18195959613212523,1.6630230457559927,0.4274161142986232,0.011496644416202463,0.32274589847098484,0.41355014395925094,0.36321513746190726,0.11395685835017352,-0.14451352585349575,2.0052284123743527,12.745718686210525,3658.932850986339,0.0,31.795103162741473,0.00043315980509585697,False,False,0.06631810584170983
665,450950.KQ,450950,아스테라시스,KOSDAQ,의료용 기기 제조업,1511854400.0,376,0.6024777265112049,0.36297941094211017,-0.055564898979618756,0.12592480649143634,0.18148970547105508,1.441254590956211,0.4932275691738211,0.01325413408552875,0.31615161343434045,0.42109912663998494,0.36202629198578284,0.1275042676334922,-0.08290635720768513,0.8686554512999712,2.3869343991606256,132.64908511632183,1.5689790773919442e-29,5.836964244307818,0.8287696843398384,False,True,0.8346775886177737
666,025320.KQ,025320,시노펙스,KOSDAQ,전자부품 제조업,3657225643.772461,502,0.6008040214104864,0.3609654721430122,-0.4174577240690902,-0.2369749879975841,0.1804827360715061,,0.42567803654509895,0.011403332849622042,0.3201263579943489,0.41019359831033003,0.3609379688120124,-0.23615359021169013,-0.8316022915979495,0.4312615772125613,4.408939036244892,411.8495926437223,3.6982585533696895e-90,64.88503533147055,4.2638055037707323e-10,False,False,0.4228469715548091
667,082850.KQ,082850,우리바이오,KOSDAQ,기타 식품 제조업,853711692.5,502,0.5996116278070985,0.35953410420147847,-0.6019632045032396,-0.42219615240250036,0.17976705210073923,,0.42483320903098304,0.011358114217017977,0.3188569329622186,0.40856702177668536,0.3602558361224318,-0.41860717055929414,-1.1991489232564536,1.4855860350774959,11.772025216239168,3019.0823476447113,0.0,10.699353078022522,0.3814158066580277,False,True,0.4509609309948336
668,204320.KS,204320,HL만도,KOSPI,자동차 신품 부품 제조업,10965550959.847656,502,0.5993100879857607,0.3591725815615002,0.1924621550978471,0.3720484458785972,0.1795862907807501,0.48269598427337806,0.42461956385799315,0.011346693282567181,0.31853631247355624,0.4081561950245229,0.3586040891294921,0.37317704814073704,0.3833968327742827,0.4724194520476179,6.923382951101601,997.9294794616105,2.0061660221518097e-217,53.96608357165605,4.9233528855542456e-08,False,False,0.30695313706392
669,063170.KQ,063170,서울옥션,KOSDAQ,상품 중개업,591738715.0,502,0.5972316124970861,0.35668559896586965,-0.18486346219649533,-0.006520662713560499,0.17834279948293483,,0.4231469349582248,0.011268126515056641,0.3163307035104388,0.405330040118957,0.35611068297813453,-0.004361289492246417,-0.36825975405809785,1.0628338975486236,7.160517578292463,1141.674132298823,1.2263434207725156e-248,22.637346092351322,0.012167314388274938,False,False,0.2569211158069309
670,314930.KQ,314930,바이오다인,KOSDAQ,의료용 기기 제조업,1524897520.0,502,0.5971033803598643,0.35653244683717683,-0.27133381248183147,-0.09306758906324306,0.17826622341858842,,0.4230560806988502,0.011263288255347911,0.3161948787932257,0.40515600124929885,0.3561143737831278,-0.09235092670879473,-0.5405141820074579,0.4462245589279225,3.0620907575781233,207.29648558452882,9.685902573671557e-46,37.53864946717993,4.564849177131865e-05,False,False,0.48245761198045634
671,054210.KQ,054210,이랜텍,KOSDAQ,전자부품 제조업,880076068.0283203,502,0.5966064038406548,0.35593920110367844,0.004168185571175325,0.18213778612301454,0.17796960055183922,0.9771152067898742,0.4227039658970726,0.011244546910031591,0.31566875202843286,0.40448184922954683,0.3552302278139397,0.1826761524535723,0.008303290304484179,0.34574796076591036,2.938961156282904,185.58935002298088,5.009388247057492e-41,30.19919992210847,0.0007946658094413611,False,False,0.4946968839162087
672,114840.KQ,114840,아이패밀리에스씨,KOSDAQ,기타 화학제품 제조업,1992650381.1591797,502,0.5959456895025095,0.35515126483662146,-0.6304959427175127,-0.452920310299202,0.17757563241831073,,0.4222358405647577,0.011219655056901718,0.3149699617369208,0.4035864549673077,0.3560212728871208,-0.45266585410238586,-1.255987949381712,0.07550073698504599,1.6942002625059587,58.49074046578801,1.9902016714297004e-13,23.75284776247237,0.008284137463909215,False,False,0.5687276057215621
673,214680.KQ,214680,디알텍,KOSDAQ,의료용 기기 제조업,900673707.5,502,0.5954351915609646,0.35454306734924257,-0.6396267328203082,-0.46235519914568696,0.17727153367462128,,0.42187414564649306,0.01120044136772056,0.3144305748381684,0.4028953120877682,0.3554603076769149,-0.46090431086468414,-1.2741770629991853,0.5485085517096006,8.28619906637817,1428.7047424183236,5.763775403482e-311,9.233956902296098,0.5100536223500806,False,True,0.5905538052323422
674,119830.KQ,119830,아이텍,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업",846604260.0,502,0.594792738339364,0.35377840158123913,0.015747120406865964,0.19263632119748553,0.17688920079061957,0.9182546660516713,0.4214189585701799,0.011176284657607855,0.3137524222549293,0.4020263619330071,0.3530746477445675,0.19442513961171992,0.0313692636676457,0.8651687285761578,7.9496187606313065,1354.0581015051794,9.332954959705322e-295,44.79415993404948,2.3687675682680543e-06,False,False,0.23458924053318064
675,243840.KQ,243840,신흥에스이씨,KOSDAQ,일차전지 및 이차전지 제조업,1095146908.5466309,502,0.5943483688852946,0.3532499835966103,-0.18577825454013083,-0.00915326274182568,0.17662499179830515,,0.4211041166084621,0.01115959129874814,0.3132837887207753,0.4014258788085687,0.35268325694119523,-0.008061220374175245,-0.37008207848867336,0.6267770238135775,3.4086698562856697,269.21861004559275,3.466742748261582e-59,7.826986938429117,0.6457321146372473,False,True,0.8048247215462396
676,282880.KQ,282880,코윈테크,KOSDAQ,특수 목적용 기계 제조업,661964770.9257812,502,0.5943373048754361,0.35323683196659716,-0.19652564096216749,-0.019907224978868904,0.17661841598329858,,0.42109627760302093,0.011159175822958547,0.3132721250472588,0.4014109335718216,0.3526864361433609,-0.017073243997287386,-0.3914915546151114,1.3401802789674155,11.840250632278659,3017.9065797500953,0.0,4.70348485460282,0.9100853967395285,False,True,0.46065464806883893
677,125210.KQ,125210,아모그린텍,KOSDAQ,전자부품 제조업,578724275.0,502,0.5941527761612236,0.3530175214200892,-0.24574930832731812,-0.06924054761727352,0.1765087607100446,,0.420965536432934,0.011152247539362847,0.31307762698043123,0.40116171366254494,0.3525539529267523,-0.06925695315141768,-0.4895482253187051,0.1124842288553251,3.9194963649087278,314.09862508651923,6.228022541401043e-69,54.4881558277028,3.935129605469051e-08,False,False,0.46612371498875227
678,142210.KQ,142210,유니트론텍,KOSDAQ,자동차 부품 및 내장품 판매업,1060811872.5043945,502,0.5938118534707504,0.35261251732236787,0.08661905445970468,0.2629253131208886,0.17630625866118393,0.6705564274829685,0.4207239879473669,0.011139452973432875,0.31271844446359215,0.40070147549298135,0.351939875205547,0.264568798448097,0.1725506561062371,0.7780878366903377,7.462301568757816,1188.4086404913621,8.716509227079834e-259,44.51149954498594,2.663414215442918e-06,False,False,0.26232390695987573
679,005870.KS,005870,휴니드테크놀러지스,KOSPI,통신 및 방송 장비 제조업,1736891415.0,502,0.5938087295974582,0.3526088073461473,-0.1686722254489111,0.007632178224162539,0.17630440367307365,23.100142383325846,0.4207217746395293,0.011139335770827716,0.3127151542287432,0.40069725955374896,0.35201929745718724,0.009389981681616014,-0.3360057824418785,0.9094441519638555,5.867400992557682,771.7427426899114,2.619344977804046e-168,50.238618145372264,2.41247369256178e-07,False,False,0.3253373452039806
680,173130.KQ,173130,오파스넷,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",787187440.0,502,0.5936266689380335,0.3523926220744656,-0.17918619290403148,-0.002989881866798688,0.1761963110372328,,0.42059278212071416,0.011132506218417795,0.31252342784764464,0.40045159114129286,0.35181805621476475,-0.002772226612895364,-0.3569502731659675,0.16681459984555103,9.999048290954656,2047.3093900619153,0.0,104.21578463163397,7.783975567641431e-18,False,False,0.18892185358400382
681,008930.KS,008930,한미사이언스,KOSPI,기타 금융업,4510519408.542969,502,0.593341019127487,0.35205356497924495,0.15900054719529297,0.33502732968491544,0.17602678248962247,0.5254102184892532,0.42039039524219857,0.011121794997511062,0.31222273118433025,0.40006629376341485,0.3514525851760565,0.33514410027794683,0.3167391852858614,0.010675764431097334,11.101310642089212,2521.3266707312364,0.0,114.1140906216686,7.878417750436587e-20,False,False,0.19928828237126017
682,001740.KS,001740,SK네트웍스,KOSPI,기타 전문 도매업,1836850583.5444336,502,0.5932540269000596,0.35195034043313667,0.2955061049981658,0.47148127521473415,0.17597517021656833,0.373238937509069,0.4203287600346327,0.011118534010108207,0.3121311853148456,0.3999489915523454,0.3515957673838466,0.4759616226695549,0.5886669234487272,1.8562854681490157,16.086419506652987,5584.310523727819,0.0,187.2482901957357,7.305368366924971e-35,False,False,0.0762476354567323
683,049950.KQ,049950,미래컴퍼니,KOSDAQ,특수 목적용 기계 제조업,660812025.0,502,0.5931102867670855,0.3517798122689345,-0.3128844913757188,-0.13699458524125152,0.17588990613446726,,0.4202269181437721,0.011113146820565986,0.31197995046177945,0.39975520692005895,0.35146753465866015,-0.13669098512502892,-0.6232857725024239,0.2505798339233099,3.5095007887865286,256.0211061911512,2.5452073294597917e-56,23.67710053473161,0.008505174780158706,False,False,0.4753671422430522
684,272290.KQ,272290,이녹스첨단소재,KOSDAQ,전자부품 제조업,3959063388.3476562,502,0.5928136678699971,0.3514280448134792,-0.17471693238238808,0.0009970900243515268,0.1757140224067396,176.22683821455138,0.4200167595143103,0.011102034064112006,0.3116679814700992,0.39935546575516295,0.35084912389359113,0.0011915749472147371,-0.348047222444281,0.22247560995248772,3.0409959835993687,192.22372979611617,1.816132077965907e-42,51.78276626599295,1.2517844997793278e-07,False,False,0.49832347340786254
685,003380.KQ,003380,하림지주,KOSDAQ,기타 금융업,2408536323.0249023,502,0.5926360031738847,0.3512174322579166,0.33329307920341006,0.5089017953323683,0.1756087161289583,0.3450738781816768,0.4198908815968706,0.011095380560498122,0.3114811973160363,0.3991161300605253,0.3509586065602843,0.5124882388639407,0.663940975238539,1.462133729180563,11.53590806370701,2900.612097531001,0.0,62.51273392372524,1.2088894385617277e-09,False,False,0.10252441805462909
686,042370.KQ,042370,비츠로테크,KOSDAQ,기타 금융업,1782393504.7910156,502,0.5924924842987178,0.35104734395046633,0.03653898340835432,0.21206265538358748,0.17552367197523316,0.8276972277732676,0.4197891964702552,0.011090007266559041,0.311330352554962,0.3989228452722342,0.35035334445774957,0.2133969718108834,0.0727879748848963,0.6727978238278741,6.440636204960455,884.9776227650094,6.753842251249341e-193,14.098344236698301,0.16855290343951015,False,True,0.6653181825215879
687,487570.KS,487570,HS효성,KOSPI,기타 금융업,545486700.0,495,0.5920829432462066,0.3505622116830907,-0.26888723004259185,-0.0936061242010465,0.17528110584154535,,0.42245477277297305,0.01115286968845199,0.31064474439970524,0.39874302986455096,0.3501409113157943,-0.09153223435246496,-0.5281713447265197,0.9797134437093882,14.126756246333386,4105.265322417901,0.0,18.148446122299344,0.05251060163100394,False,True,0.4846857704193741
688,178920.KS,178920,PI첨단소재,KOSPI,플라스틱제품 제조업,1925574712.8779297,502,0.5917097682513504,0.35012044984406676,-0.22085982518254915,-0.04579960026051577,0.17506022492203338,,0.4192346312237818,0.011060725568370912,0.3105083259141132,0.39786954223330523,0.34961656645661565,-0.04458578668662626,-0.43996679460968124,0.6684555838678792,5.573168313579783,671.2456406149114,1.7412500410291994e-146,39.39611154531942,2.163702183907927e-05,False,False,0.35464372029771773
689,047810.KS,047810,한국항공우주,KOSPI,"항공기,우주선 및 부품 제조업",63729813792.38281,502,0.5909176071800899,0.34918361847544305,0.5532322979773326,0.7278241072150542,0.17459180923772152,0.23988187187942914,0.4186733740460253,0.011031129940132677,0.30967748629859027,0.3968049466978256,0.3497025811000073,0.7272956969454284,1.1020738634310359,-0.61431999349762,4.904241782869431,522.1014346126001,4.237541622262513e-114,26.87076336897837,0.0027297724175508473,False,False,0.3883544535377009
690,009520.KQ,009520,포스코엠텍,KOSDAQ,1차 철강 제조업,2820804743.867676,502,0.5896968016099593,0.34774231782901566,-0.22803689471063482,-0.05416573579612699,0.17387115891450783,,0.41780841625683385,0.010985597521450053,0.3083992523335065,0.3951670828464853,0.3472559565300245,-0.05327143800635654,-0.45426397279658204,0.5307548995596055,5.025148897052453,538.6984092595194,1.0546946044251373e-117,15.19080667507905,0.12525869345362534,False,True,0.7384846396619992
691,148150.KQ,148150,세경하이테크,KOSDAQ,전자부품 제조업,1376195237.8200684,502,0.5894914169339865,0.3475001306388391,-0.5282605039477062,-0.35451043862828663,0.17375006531941956,,0.41766289834668524,0.010977946537201886,0.3081844658535592,0.39489186639873636,0.3479152769220761,-0.3523355918913634,-1.0523284642132875,1.0031981085115913,6.366087660080616,911.4932487184306,1.1796573955972512e-198,6.643620744042236,0.7586062944150558,False,True,0.6466461813955995
692,007160.KS,007160,사조산업,KOSPI,수산물 가공 및 저장 처리업,531308296.9160156,502,0.5894278356506502,0.34742517343980983,0.058629657754516486,0.2323422444744214,0.17371258671990492,0.7476582104681742,0.41761785011983066,0.010975578549247439,0.30811798920417705,0.39480668660852947,0.3467467320431023,0.2311539653651321,0.1167940007649495,-0.586464460920221,16.173892644033817,5384.153587495417,0.0,24.968813895915577,0.005404932372552461,False,False,0.1609023692719853
693,068240.KQ,068240,다원시스,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",1091743860.0,502,0.5892062870678271,0.3471640487202546,-0.7391328320568678,-0.5655508076967405,0.1735820243601273,,0.41746087985602637,0.010967329305698813,0.30788640775967707,0.39450994994924116,0.3486404128361841,-0.5660695794752637,-1.4723995305259825,-0.5287628701635293,16.449986168296245,5563.342847129434,0.0,47.896701398728105,6.482127296724794e-07,False,False,0.16474914198909807
694,078520.KS,078520,에이블씨엔씨,KOSPI,기타 화학제품 제조업,1212100116.34375,502,0.5885528553293776,0.3463944635163633,0.220919848466295,0.39411708022447667,0.17319723175818166,0.43945629471205355,0.41699791434726297,0.01094301718469728,0.30720389231844825,0.3936354094506267,0.3458981076388888,0.3954446981378013,0.4400863648019051,0.6041953765659721,3.8889978912307424,338.53890500057565,3.0705121791140362e-74,44.84891057709106,2.3155431105716392e-06,False,False,0.43471540312355184
695,128940.KS,128940,한미약품,KOSPI,의약품 제조업,24316860461.625,502,0.5881219382620163,0.34588741426507086,0.1346103481786808,0.30755405531121627,0.17294370713253543,0.5623197098068903,0.41669260358932647,0.010926998889791364,0.30675420988988705,0.39305920930695815,0.34527030005852627,0.30781065802636404,0.26815236026070544,0.13966911597686957,5.932217741128445,720.227745103565,4.02283568518812e-157,13.503864123549784,0.19684777629859615,False,True,0.7237389272507619
696,237690.KQ,237690,에스티팜,KOSDAQ,의약품 제조업,16046103562.523438,502,0.5880742282434434,0.3458312979241215,0.05610502763353707,0.22902067659559783,0.17291564896206074,0.7550219985918271,0.4166588003751236,0.010925226107174928,0.3067044424710106,0.3929954398730525,0.3451548821233109,0.22895967016229982,0.11176477726998257,0.061622373812646215,2.527674275997427,130.06790233074338,5.703137896107989e-29,24.476739799794558,0.006430697320111413,False,False,0.5321464993259394
697,019180.KS,019180,티에이치엔,KOSPI,기타 전기장비 제조업,508202341.7998047,502,0.5877890872950388,0.3454960111431347,0.34213984582611506,0.5148878513976825,0.17274800557156736,0.3355060817664204,0.41645677403253933,0.010914633995023671,0.3064070895540024,0.3926144270012608,0.34527229459339004,0.5170319640602006,0.6815642960504356,0.8373983066840389,9.254052051125376,1809.5951132087494,0.0,54.13586279039464,4.577563527462111e-08,False,False,0.1777411039204222
698,053080.KQ,053080,케이엔솔,KOSDAQ,일반 목적용 기계 제조업,1122557970.0,502,0.5873537032672361,0.3449843727417365,-0.3048455630804656,-0.13235337670959738,0.17249218637086824,,0.4161482983707703,0.010898470723353518,0.30595333718517537,0.3920330118435802,0.3446659259603594,-0.1319076091745596,-0.6072717169301338,0.2995948141418507,6.16210119193383,782.9613994990831,9.59604613252435e-171,34.514766284067036,0.00015104256976969371,False,False,0.352732458753521
699,054450.KQ,054450,텔레칩스,KOSDAQ,반도체 제조업,1250771174.0625,502,0.5872118633051706,0.3448177724063303,-0.31294891220097654,-0.14054002599781137,0.17240888620316516,,0.4160478027775252,0.010893207618640993,0.3058055857720067,0.3918436907136276,0.34451952338828185,-0.14127358959337352,-0.6234141028765485,-0.23045355784045415,3.00712412935206,188.34067175188073,1.26573494392701e-41,25.4128995110354,0.004615445172959848,False,False,0.4993158436564604
700,042510.KQ,042510,라온시큐어,KOSDAQ,소프트웨어 개발 및 공급업,631438005.0,502,0.5870287845777585,0.3446027939228405,-0.15060509445031212,0.02169630251110813,0.17230139696142024,7.941509705315223,0.4159180889433285,0.010886416190119623,0.3056149296448204,0.3915993936699839,0.3440063416917456,0.024824850401842086,-0.3000149103732408,1.5172924093962317,13.36322174926454,3846.243434070542,0.0,163.60436334384963,5.835873383066544e-30,False,False,0.0988471727069179
701,017960.KS,017960,한국카본,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업",11049556234.105469,502,0.5862268379394482,0.3436619055204841,0.4242676021198862,0.5960985548801282,0.17183095276024205,0.28825930100568053,0.41534989855470816,0.010856692395312544,0.3047804920025239,0.3905301878063879,0.34369161766325845,0.5970922805440221,0.8451680010483447,0.27832832111655226,2.2805596193061284,111.95522252262025,4.889138262603727e-25,18.042946153740154,0.05424350766006395,False,True,0.878819595723454
702,001200.KS,001200,유진증권,KOSPI,금융 지원 서비스업,2570705147.5,502,0.5861755770831207,0.3436018071687297,-0.035632852373468096,0.13616805121089676,0.17180090358436484,1.2616829135512853,0.4153135795223857,0.010854793816191664,0.30472719309181545,0.39046189329884873,0.3429223799101288,0.13683542363548512,-0.07098290433127374,0.41868750509249314,4.724133744644708,469.82759125580225,9.511189527445961e-103,57.84363417129512,9.251016060568487e-09,False,False,0.40950148115148866
703,014680.KS,014680,한솔케미칼,KOSPI,기초 화학물질 제조업,10010512056.410156,502,0.5859817966037002,0.3433746659509003,0.11462932931534306,0.2863166622907932,0.17168733297545016,0.5996414305817749,0.4151762833474918,0.010847618152282874,0.3045257503045526,0.39020377477877843,0.3427427950655235,0.2861712628541701,0.2283489020488183,0.004563691845448257,1.2957242646097118,33.78744686074841,4.60414651412731e-08,32.57354448597389,0.0003211620272922669,False,False,0.5913881619695331
704,329180.KS,329180,HD현대중공업,KOSPI,선박 및 보트 건조업,101020457761.64062,502,0.585844726346,0.3432140433874196,0.5695204320488932,0.741127453742603,0.1716070216937098,0.23154859643522221,0.4150791671563759,0.010842543892565854,0.30438330034679484,0.39002124666357446,0.34381746722676065,0.7424680362310454,1.134520860668827,0.26345499254844645,1.9841091713376517,85.51004722817625,2.7022726813888715e-19,12.998853631478571,0.2237359186047131,False,True,0.8931514211199092
705,298020.KS,298020,효성티앤씨,KOSPI,화학섬유 제조업,4036989355.5625,502,0.5856760506915873,0.34301643635369483,0.023184122617702176,0.19469234079454958,0.17150821817684742,0.8809191849916306,0.41495965810046975,0.010836301249008806,0.3042080502885418,0.38979669017141527,0.34233526963024513,0.1951250983107341,0.046184244262247987,0.24806392838721988,9.244126642005739,1752.6336370585664,0.0,17.99907026919011,0.054979326756726475,False,True,0.5674767058839271
706,002900.KS,002900,TYM,KOSPI,특수 목적용 기계 제조업,1446911218.0483398,502,0.5848309262965055,0.3420272123528286,0.29741452324239515,0.46842812941880946,0.1710136061764143,0.36507971113646653,0.4143608756684044,0.010805050474585033,0.303330745667804,0.3886725567465722,0.3416968967312049,0.4690552663639021,0.5924686137606443,0.14975166746655158,11.504822406684946,2710.010044496547,0.0,9.02306673682917,0.5299158667887007,False,True,0.5400165555022298
707,340450.KQ,340450,지씨지놈,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업",950455390.0,287,0.5840951727676721,0.34116717085049675,-0.5743668009472827,-0.4037832155220343,0.17058358542524837,,0.5473220425926159,0.014264916035022598,0.2914912069007835,0.4047923970052568,0.34128755102399944,-0.404214302320404,-0.6541399677455164,-0.09528412660220528,1.9748307019867255,44.501930555329686,2.1703439391032712e-10,19.003002418215598,0.04022456364147671,False,False,0.5547803433037837
708,214420.KS,214420,토니모리,KOSPI,기타 화학제품 제조업,1768237991.9018555,502,0.5837698223648854,0.3407872055039298,-0.24872280046725695,-0.07832919771529204,0.1703936027519649,,0.41360906871957287,0.010765877168756486,0.3022310314096249,0.3872634389485194,0.34035383474895037,-0.07743741261081497,-0.4954716104546151,0.5553639181899904,3.466617564426601,270.337624275363,1.9812111487098355e-59,30.94296790044748,0.0005995855056127689,False,False,0.456977948388137
709,443060.KS,443060,HD현대마린솔루션,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",22241673750.214844,502,0.5837356664684449,0.3407473283073595,0.23004518818948316,0.4004188523431629,0.17037366415367974,0.425488618122475,0.41358486879011985,0.010764617400217126,0.30219566586169777,0.3872181233379857,0.34027855189829986,0.4004785589264484,0.45826462091714504,0.02415841499172549,1.6456865745314309,54.76702333127704,1.280831466555366e-12,19.714110961825728,0.03207566733755707,False,False,0.5743335431466372
710,137400.KQ,137400,피엔티,KOSDAQ,특수 목적용 기계 제조업,8357463800.0,502,0.5818243452570887,0.3385195687338399,-0.2446163215391366,-0.07535653717221663,0.16925978436691996,,0.4122306710293475,0.010694239799348667,0.30021995180094874,0.3846865440425837,0.33808267595061,-0.07506917538380267,-0.4872912437009784,0.27935335757776264,2.1109852912286637,96.81792960149377,9.467901092774172e-22,46.805268559124016,1.024476901971749e-06,False,False,0.5363821047228593
711,078140.KQ,078140,대봉엘에스,KOSDAQ,의약품 제조업,644251449.3217773,502,0.581611157734324,0.3382715388010608,-0.25242306372935125,-0.08328729432882084,0.1691357694005304,,0.4120796246933171,0.010686404235843498,0.29999998361789026,0.3844046880245792,0.33785053795191444,-0.07805643465868588,-0.5028427698100568,2.537531142882188,17.7462096643917,6983.791536293373,0.0,49.173995850839844,3.7848186143342545e-07,False,False,0.030831257141187507
712,039490.KS,039490,키움증권,KOSPI,금융 지원 서비스업,21268808451.4375,502,0.5806273670451036,0.3371281393617295,0.4371985116848492,0.6057625813657139,0.16856406968086474,0.27826755046644,0.41138259525603815,0.010650282874126107,0.2989859467459622,0.38310535286229663,0.33721507150037955,0.6068823957701995,0.8709271939118821,0.3368600314949619,2.0349600900109817,93.34008646545163,5.388374272104961e-21,48.556542108651634,4.910667283287953e-07,False,False,0.5359694605165084
713,033500.KQ,033500,동성화인텍,KOSDAQ,기초 화학물질 제조업,6694517934.145996,502,0.5794338324148319,0.3357435661469395,0.17279873838285345,0.3406705214563232,0.16787178307346975,0.4927687384157549,0.41053695930844597,0.010606542543148785,0.29775802215252173,0.381531952875514,0.3351932439605446,0.3403557699573936,0.34422605820711283,-0.12037067572849659,1.9093882622330085,75.01456447945822,5.1380022734729185e-17,14.892951310128907,0.13601367366720055,False,True,0.9060528164842815
714,439090.KQ,439090,마녀공장,KOSDAQ,기타 화학제품 제조업,2009428695.0,502,0.5793767849419399,0.33567745892965883,-0.13023299579403386,0.03760573367079556,0.16783872946482942,4.463115410381481,0.4104965403775049,0.010604454136748199,0.2976993942106869,0.38145683001910996,0.33507608283256196,0.038627765242640534,-0.25943239638335314,0.5996645777996336,7.411970442306691,1152.6396287392888,5.0989976023899534e-251,29.870713339644997,0.0008993570937224188,False,False,0.2764836915762233
